Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ20;20/07/2020;17:25:00;104.480;104.485;104.400;104.440;1.063.541.666,76;50.914
WINQ20;20/07/2020;17:20:00;104.500;104.510;104.475;104.480;439.183.322,51;21.015
WINQ20;20/07/2020;17:15:00;104.495;104.510;104.465;104.500;519.709.409,71;24.869
WINQ20;20/07/2020;17:10:00;104.490;104.510;104.480;104.495;708.303.088,52;33.892
WINQ20;20/07/2020;17:05:00;104.505;104.520;104.465;104.490;727.408.654,78;34.808
WINQ20;20/07/2020;17:00:00;104.505;104.525;104.465;104.505;878.870.286,01;42.052
WINQ20;20/07/2020;16:55:00;104.485;104.540;104.420;104.505;2.298.832.868,12;110.010
WINQ20;20/07/2020;16:50:00;104.500;104.520;104.445;104.485;1.343.152.434,94;64.278
WINQ20;20/07/2020;16:45:00;104.510;104.520;104.455;104.500;1.228.356.647,21;58.781
WINQ20;20/07/2020;16:40:00;104.465;104.530;104.420;104.505;1.873.125.529,78;89.644
WINQ20;20/07/2020;16:35:00;104.475;104.495;104.440;104.465;1.565.507.716,21;74.927
WINQ20;20/07/2020;16:30:00;104.395;104.480;104.390;104.480;1.300.618.938,32;62.271
WINQ20;20/07/2020;16:25:00;104.385;104.460;104.360;104.400;1.789.161.616,55;85.682
WINQ20;20/07/2020;16:20:00;104.395;104.400;104.355;104.380;814.698.909,10;39.026
WINQ20;20/07/2020;16:15:00;104.370;104.440;104.325;104.400;2.299.136.583,12;110.137
WINQ20;20/07/2020;16:10:00;104.450;104.495;104.360;104.375;2.115.457.175,41;101.296
WINQ20;20/07/2020;16:05:00;104.405;104.550;104.395;104.450;3.475.246.867,51;166.292
WINQ20;20/07/2020;16:00:00;104.410;104.440;104.350;104.400;1.488.155.210,08;71.272
WINQ20;20/07/2020;15:55:00;104.385;104.410;104.355;104.405;820.197.457,18;39.287
WINQ20;20/07/2020;15:50:00;104.385;104.430;104.340;104.385;1.213.890.006,01;58.146
WINQ20;20/07/2020;15:45:00;104.400;104.415;104.310;104.385;1.882.156.191,93;90.167
WINQ20;20/07/2020;15:40:00;104.335;104.435;104.330;104.400;1.580.007.157,42;75.687
WINQ20;20/07/2020;15:35:00;104.455;104.455;104.330;104.335;1.933.328.855,67;92.609
WINQ20;20/07/2020;15:30:00;104.440;104.480;104.420;104.455;1.283.453.446,02;61.438
WINQ20;20/07/2020;15:25:00;104.355;104.485;104.340;104.440;3.377.583.633,08;161.728
WINQ20;20/07/2020;15:20:00;104.285;104.365;104.270;104.355;1.972.889.973,29;94.566
WINQ20;20/07/2020;15:15:00;104.400;104.400;104.285;104.285;1.903.345.790,22;91.214
WINQ20;20/07/2020;15:10:00;104.415;104.430;104.380;104.395;847.564.368,57;40.590
WINQ20;20/07/2020;15:05:00;104.405;104.460;104.395;104.420;1.347.098.334,98;64.500
WINQ20;20/07/2020;15:00:00;104.425;104.430;104.365;104.405;1.224.922.792,18;58.669
WINQ20;20/07/2020;14:55:00;104.430;104.460;104.365;104.420;1.683.095.712,95;80.597
WINQ20;20/07/2020;14:50:00;104.335;104.475;104.315;104.435;2.627.299.636,96;125.832
WINQ20;20/07/2020;14:45:00;104.350;104.375;104.305;104.340;1.104.455.313,39;52.928
WINQ20;20/07/2020;14:40:00;104.285;104.415;104.280;104.350;3.602.299.765,45;172.589
WINQ20;20/07/2020;14:35:00;104.205;104.290;104.170;104.280;1.571.379.230,34;75.380
WINQ20;20/07/2020;14:30:00;104.225;104.245;104.190;104.200;1.366.045.637,31;65.543
WINQ20;20/07/2020;14:25:00;104.205;104.265;104.165;104.230;2.109.256.453,31;101.194
WINQ20;20/07/2020;14:20:00;104.190;104.230;104.150;104.210;1.747.560.649,95;83.862
WINQ20;20/07/2020;14:15:00;104.130;104.200;104.125;104.190;1.416.213.668,03;67.978
WINQ20;20/07/2020;14:10:00;104.190;104.230;104.075;104.135;2.078.971.892,87;99.803
WINQ20;20/07/2020;14:05:00;104.215;104.215;104.155;104.185;1.478.723.479,96;70.966
WINQ20;20/07/2020;14:00:00;104.265;104.290;104.190;104.215;1.419.374.441,06;68.085
WINQ20;20/07/2020;13:55:00;104.310;104.335;104.225;104.265;1.413.777.076,98;67.799
WINQ20;20/07/2020;13:50:00;104.270;104.340;104.240;104.305;1.608.606.120,91;77.123
WINQ20;20/07/2020;13:45:00;104.270;104.310;104.235;104.265;1.292.866.984,18;61.994
WINQ20;20/07/2020;13:40:00;104.240;104.285;104.185;104.270;1.825.658.707,09;87.577
WINQ20;20/07/2020;13:35:00;104.270;104.345;104.230;104.240;2.635.977.132,13;126.389
WINQ20;20/07/2020;13:30:00;104.155;104.280;104.145;104.265;2.345.397.790,83;112.532
WINQ20;20/07/2020;13:25:00;104.150;104.160;104.105;104.155;1.131.431.388,82;54.328
WINQ20;20/07/2020;13:20:00;104.180;104.230;104.115;104.150;2.205.545.263,74;105.864
WINQ20;20/07/2020;13:15:00;104.045;104.190;104.035;104.175;2.027.267.754,12;97.352
WINQ20;20/07/2020;13:10:00;104.080;104.130;104.030;104.050;1.335.600.496,84;64.156
WINQ20;20/07/2020;13:05:00;104.035;104.115;103.995;104.080;1.543.427.470,90;74.164
WINQ20;20/07/2020;13:00:00;104.045;104.070;103.980;104.035;1.296.555.701,22;62.318
WINQ20;20/07/2020;12:55:00;104.000;104.085;103.985;104.040;1.376.390.168,45;66.150
WINQ20;20/07/2020;12:50:00;104.045;104.090;103.975;103.995;2.642.475.987,14;127.014
WINQ20;20/07/2020;12:45:00;104.140;104.150;103.990;104.050;3.271.004.816,59;157.154
WINQ20;20/07/2020;12:40:00;103.955;104.140;103.945;104.135;3.517.529.219,07;169.053
WINQ20;20/07/2020;12:35:00;103.835;103.965;103.815;103.955;2.611.206.993,41;125.663
WINQ20;20/07/2020;12:30:00;103.815;103.860;103.795;103.840;1.254.992.617,48;60.438
WINQ20;20/07/2020;12:25:00;103.755;103.840;103.740;103.815;1.548.153.528,78;74.575
WINQ20;20/07/2020;12:20:00;103.745;103.790;103.700;103.755;1.566.910.542,08;75.520
WINQ20;20/07/2020;12:15:00;103.775;103.815;103.685;103.745;2.215.004.420,60;106.758
WINQ20;20/07/2020;12:10:00;103.825;103.875;103.745;103.775;1.815.006.189,72;87.425
WINQ20;20/07/2020;12:05:00;103.780;103.905;103.770;103.825;2.632.946.632,73;126.772
WINQ20;20/07/2020;12:00:00;103.770;103.795;103.725;103.780;1.388.007.700,44;66.887
WINQ20;20/07/2020;11:55:00;103.770;103.830;103.760;103.770;1.455.387.017,43;70.109
WINQ20;20/07/2020;11:50:00;103.865;103.870;103.745;103.770;2.000.119.574,44;96.350
WINQ20;20/07/2020;11:45:00;103.805;103.880;103.770;103.865;1.613.874.303,75;77.715
WINQ20;20/07/2020;11:40:00;103.785;103.860;103.755;103.800;2.055.860.639,28;99.023
WINQ20;20/07/2020;11:35:00;103.735;103.830;103.695;103.785;2.982.490.552,90;143.712
WINQ20;20/07/2020;11:30:00;103.700;103.770;103.660;103.740;2.069.032.839,47;99.749
WINQ20;20/07/2020;11:25:00;103.695;103.775;103.660;103.700;3.444.054.568,77;166.029
WINQ20;20/07/2020;11:20:00;103.650;103.705;103.590;103.695;2.877.376.338,34;138.791
WINQ20;20/07/2020;11:15:00;103.400;103.665;103.395;103.655;4.608.526.729,84;222.548
WINQ20;20/07/2020;11:10:00;103.405;103.450;103.305;103.400;2.244.060.343,04;108.554
WINQ20;20/07/2020;11:05:00;103.265;103.455;103.255;103.405;4.217.368.352,09;203.995
WINQ20;20/07/2020;11:00:00;103.190;103.270;103.110;103.265;2.514.173.820,05;121.828
WINQ20;20/07/2020;10:55:00;103.215;103.300;103.130;103.190;2.494.903.082,74;120.853
WINQ20;20/07/2020;10:50:00;103.150;103.270;103.110;103.220;2.583.288.075,03;125.177
WINQ20;20/07/2020;10:45:00;103.230;103.315;103.140;103.150;3.038.702.831,74;147.190
WINQ20;20/07/2020;10:40:00;103.350;103.415;103.165;103.235;3.551.019.841,21;171.896
WINQ20;20/07/2020;10:35:00;103.425;103.480;103.085;103.350;5.862.410.985,27;283.832
WINQ20;20/07/2020;10:30:00;102.985;103.445;102.835;103.430;7.501.788.219,42;363.649
WINQ20;20/07/2020;10:25:00;103.000;103.025;102.920;102.990;1.727.076.438,43;83.857
WINQ20;20/07/2020;10:20:00;102.915;103.050;102.860;102.995;2.487.351.358,63;120.789
WINQ20;20/07/2020;10:15:00;102.890;102.960;102.805;102.915;2.255.228.739,23;109.593
WINQ20;20/07/2020;10:10:00;103.115;103.135;102.755;102.890;5.343.824.415,70;259.623
WINQ20;20/07/2020;10:05:00;103.025;103.140;103.000;103.110;3.998.740.959,96;193.969
WINQ20;20/07/2020;10:00:00;103.010;103.030;102.930;103.025;2.196.734.157,36;106.659
WINQ20;20/07/2020;09:55:00;102.995;103.035;102.965;103.005;1.333.728.780,64;64.741
WINQ20;20/07/2020;09:50:00;102.915;103.060;102.880;102.995;2.978.636.315,88;144.604
WINQ20;20/07/2020;09:45:00;102.900;102.945;102.870;102.915;1.214.094.387,90;58.991
WINQ20;20/07/2020;09:40:00;102.910;102.930;102.840;102.900;1.350.396.474,90;65.626
WINQ20;20/07/2020;09:35:00;102.905;102.950;102.870;102.915;1.323.296.426,51;64.295
WINQ20;20/07/2020;09:30:00;102.975;102.985;102.890;102.905;1.331.546.372,63;64.682
WINQ20;20/07/2020;09:25:00;102.990;103.010;102.920;102.980;1.248.408.410,39;60.622
WINQ20;20/07/2020;09:20:00;102.960;103.010;102.940;102.990;1.080.665.920,92;52.467
WINQ20;20/07/2020;09:15:00;102.945;102.990;102.915;102.955;888.251.911,07;43.139
WINQ20;20/07/2020;09:10:00;102.950;102.965;102.860;102.945;1.039.529.594,31;50.502
WINQ20;20/07/2020;09:05:00;102.905;103.020;102.850;102.950;1.329.301.914,56;64.562
WINQ20;20/07/2020;09:00:00;102.880;103.000;102.830;102.900;1.442.324.652,19;70.069
WINQ20;17/07/2020;17:50:00;103.100;103.300;103.090;103.300;1.056.126.815,56;51.167
WINQ20;17/07/2020;17:45:00;103.120;103.140;103.070;103.100;590.544.763,70;28.639
WINQ20;17/07/2020;17:40:00;103.085;103.135;103.080;103.120;537.962.226,93;26.088
WINQ20;17/07/2020;17:35:00;103.115;103.120;103.070;103.080;362.682.532,35;17.591
WINQ20;17/07/2020;17:30:00;103.075;103.125;103.040;103.120;729.948.209,78;35.407
WINQ20;17/07/2020;17:25:00;103.075;103.110;103.045;103.075;663.258.203,80;32.175
WINQ20;17/07/2020;17:20:00;103.115;103.125;103.040;103.075;793.695.682,73;38.500
WINQ20;17/07/2020;17:15:00;103.115;103.155;103.100;103.115;603.188.995,91;29.247
WINQ20;17/07/2020;17:10:00;103.080;103.195;103.075;103.115;1.551.888.845,91;75.227
WINQ20;17/07/2020;17:05:00;103.100;103.130;103.060;103.075;765.211.908,31;37.112
WINQ20;17/07/2020;17:00:00;103.050;103.150;103.040;103.100;1.637.708.110,17;79.424
WINQ20;17/07/2020;16:55:00;103.130;103.155;102.995;103.050;1.976.063.449,14;95.878
WINQ20;17/07/2020;16:50:00;103.065;103.160;103.025;103.135;1.766.398.655,05;85.679
WINQ20;17/07/2020;16:45:00;103.140;103.150;103.050;103.065;1.550.898.601,87;75.226
WINQ20;17/07/2020;16:40:00;103.015;103.185;103.000;103.145;2.549.143.830,59;123.601
WINQ20;17/07/2020;16:35:00;102.890;103.100;102.865;103.020;3.119.136.002,02;151.420
WINQ20;17/07/2020;16:30:00;102.850;102.925;102.830;102.890;1.508.740.911,28;73.321
WINQ20;17/07/2020;16:25:00;102.850;102.895;102.820;102.850;1.210.263.061,88;58.832
WINQ20;17/07/2020;16:20:00;102.835;102.885;102.795;102.850;1.343.043.939,83;65.294
WINQ20;17/07/2020;16:15:00;102.745;102.855;102.730;102.830;1.608.485.577,75;78.247
WINQ20;17/07/2020;16:10:00;102.835;102.845;102.745;102.745;1.671.529.515,70;81.313
WINQ20;17/07/2020;16:05:00;102.830;102.920;102.810;102.835;1.608.027.194,73;78.164
WINQ20;17/07/2020;16:00:00;102.815;102.900;102.785;102.835;1.764.562.839,04;85.790
WINQ20;17/07/2020;15:55:00;102.805;102.900;102.800;102.810;2.607.589.596,50;126.759
WINQ20;17/07/2020;15:50:00;102.710;102.815;102.670;102.805;1.710.045.113,28;83.220
WINQ20;17/07/2020;15:45:00;102.675;102.730;102.645;102.710;1.277.626.687,88;62.207
WINQ20;17/07/2020;15:40:00;102.755;102.765;102.670;102.680;1.244.756.343,40;60.596
WINQ20;17/07/2020;15:35:00;102.710;102.765;102.675;102.750;1.212.058.968,91;58.994
WINQ20;17/07/2020;15:30:00;102.740;102.740;102.640;102.710;1.875.787.945,71;91.337
WINQ20;17/07/2020;15:25:00;102.715;102.785;102.705;102.735;1.170.602.174,30;56.966
WINQ20;17/07/2020;15:20:00;102.765;102.815;102.685;102.715;2.032.449.709,02;98.897
WINQ20;17/07/2020;15:15:00;102.715;102.770;102.710;102.765;1.123.947.104,62;54.700
WINQ20;17/07/2020;15:10:00;102.675;102.760;102.655;102.715;1.844.416.251,25;89.784
WINQ20;17/07/2020;15:05:00;102.605;102.695;102.580;102.670;1.565.145.642,15;76.241
WINQ20;17/07/2020;15:00:00;102.630;102.660;102.580;102.600;1.712.855.155,32;83.458
WINQ20;17/07/2020;14:55:00;102.650;102.695;102.615;102.635;1.449.550.918,42;70.607
WINQ20;17/07/2020;14:50:00;102.755;102.775;102.640;102.650;1.710.965.478,26;83.290
